age,workclass,edu,yearsedu,married,occupation,relationship,race,sex,income,loss,hours,country,y
18.462,80,90,3.1831,28,71,99,101,37,0,0,13.369,38,0
7.9577,80,20,4.138,65,85,68,101,37,0,0,12.732,98,0
7.6394,80,20,4.138,65,34,68,21,59,0,0,12.096,98,0
6.0479,80,90,3.1831,65,83,73,101,59,0,0,2.5465,98,0
13.687,80,90,3.1831,28,34,99,101,59,0,0,12.732,98,0
14.961,57,18,3.5014,89,14,99,21,37,0,0,12.732,74,0
12.414,80,42,2.8648,28,14,99,101,37,0,0,12.732,98,0
15.597,80,42,3.5014,28,44,99,101,59,0,439.27,13.369,98,0
16.87,57,6,0.95493,102,71,99,101,37,0,0,9.5493,98,0
10.186,80,19,3.5014,61,26,49,101,59,0,0,14.324,98,0
17.189,80,19,3.5014,28,26,68,101,59,0,0,12.732,98,0
18.144,80,63,3.5014,102,14,68,101,37,0,0,12.096,98,0
7.9577,88,19,3.1831,65,71,68,15,37,0,0,6.3662,98,0
6.3662,80,42,3.1831,65,26,73,101,37,0,0,7.6394,53,0
6.6845,80,90,3.1831,65,71,49,101,59,0,0,11.141,98,0
7.6394,57,90,3.1831,28,44,68,21,59,0,0,15.915,98,0
8.9127,80,90,3.1831,61,85,103,101,37,0,0,12.732,98,0
15.279,80,90,3.1831,28,85,68,101,37,0,0,2.8648,98,0
13.051,80,42,2.8648,61,34,103,101,37,0,0,15.915,98,0
14.006,88,63,4.4563,61,82,49,101,59,0,0,12.732,98,0
10.823,80,3,2.2282,28,96,99,69,37,0,0,12.732,98,0
8.2761,80,42,2.8648,65,58,68,101,59,0,0,12.732,98,0
11.459,80,42,2.8648,61,26,49,21,59,0,0,12.732,98,0
12.414,57,4,2.5465,61,94,49,101,59,0,0,15.915,24,0
18.144,80,5,0.63662,62,79,68,21,37,0,0,9.5493,98,0
13.369,80,19,3.5014,89,26,68,101,59,0,0,12.732,98,0
20.69,87,20,4.138,65,35,68,101,37,0,0,15.915,98,0
10.504,80,42,2.8648,65,71,99,21,37,0,0,12.732,98,0
14.006,80,90,3.1831,61,96,49,101,59,0,0,15.279,98,0
9.231,80,29,5.093,65,82,73,101,59,4782.3,0,12.732,98,0
9.5493,80,90,3.1831,65,44,99,101,37,0,0,12.732,98,0
8.5944,80,42,2.8648,65,96,68,101,59,0,0,12.732,98,0
8.5944,80,90,3.1831,61,85,49,101,59,0,0,12.732,98,0
10.186,80,42,2.8648,65,44,68,101,37,0,0,14.324,98,0
14.961,80,2,1.9099,61,71,103,101,37,0,0,2.5465,98,0
11.141,57,90,3.1831,61,83,49,101,59,0,0,12.732,98,0
6.6845,80,42,2.8648,65,44,73,101,59,0,0,11.459,98,0
8.9127,80,90,3.1831,65,94,99,101,37,0,0,12.732,98,0
14.642,88,90,3.1831,28,34,68,101,59,0,629.3,15.915,98,0
11.459,88,8,2.8648,89,71,99,101,37,0,0,12.732,98,0
22.918,80,3,2.2282,102,14,68,101,37,0,0,12.732,98,0
11.141,80,42,2.8648,61,58,103,21,37,0,0,4.7746,98,0
6.3662,80,42,2.8648,65,58,68,101,37,0,0,12.732,95,0
15.597,80,42,2.8648,61,58,49,101,59,0,600.65,12.732,98,0
9.8676,80,42,2.8648,89,14,99,101,37,0,0,6.3662,45,0
15.279,80,42,2.8648,61,94,103,101,37,0,0,10.186,98,0
9.5493,80,3,2.2282,61,71,49,101,59,0,0,12.732,64,0
8.9127,80,20,4.138,65,96,68,101,59,0,0,17.507,77,0
7.6394,80,90,3.1831,65,44,99,21,37,0,0,12.732,98,0
6.3662,80,42,2.8648,65,44,73,15,59,0,0,15.279,98,0
13.687,87,20,4.4563,61,34,49,101,59,1595.7,0,14.324,98,0
16.87,80,7,1.2732,89,71,99,101,37,0,0,12.732,64,0
9.231,80,42,2.8648,89,44,68,101,59,0,0,11.141,98,0
14.961,80,42,2.8648,28,34,99,101,59,0,0,13.369,98,0
7.6394,80,42,2.8648,65,26,68,101,59,0,0,12.732,98,0
16.234,80,42,2.8648,61,82,49,101,59,0,0,12.732,98,0
5.4113,80,8,2.2282,65,85,73,101,59,0,0,3.8197,98,0
8.5944,80,7,1.5915,65,82,68,101,37,0,0,22.282,98,0
5.7296,80,4,2.5465,65,44,73,101,59,0,0,7.9577,98,0
11.459,88,18,3.8197,28,85,99,101,37,0,0,15.915,23,0
18.462,57,20,4.138,65,82,68,101,37,0,0,12.732,98,0
8.2761,80,90,3.1831,65,96,68,101,59,0,0,15.915,50,0
18.78,80,42,2.8648,61,26,49,101,59,0,0,12.732,98,0
8.5944,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,0
9.8676,88,20,4.138,65,85,68,101,59,0,0,12.732,98,0
6.6845,80,19,3.1831,65,85,73,101,37,0,0,7.6394,98,0
9.231,80,90,3.1831,65,14,68,101,59,0,0,8.2761,98,0
5.7296,80,3,2.2282,65,71,73,101,59,0,0,12.732,98,0
18.144,87,20,4.138,28,82,68,101,59,0,0,25.465,98,0
13.369,80,42,2.8648,61,26,49,101,59,0,0,17.507,98,0
17.507,80,42,2.8648,61,14,103,17,37,0,0,12.732,98,0
7.3211,80,20,4.138,65,96,73,101,37,0,0,12.732,98,0
8.5944,80,42,2.8648,65,85,68,101,59,0,0,19.099,98,0
6.3662,80,90,3.1831,65,85,99,15,37,0,0,7.9577,98,0
9.8676,80,90,3.1831,65,94,68,101,59,692.01,0,12.732,98,0
6.6845,80,20,4.138,65,82,68,101,37,0,0,14.324,98,0
10.186,80,20,4.138,65,94,68,101,59,0,0,12.732,98,0
6.0479,80,90,3.1831,65,14,73,101,59,0,0,8.9127,98,0
19.099,80,90,1.2732,28,71,68,101,37,0,0,12.732,98,0
14.324,57,8,1.5915,61,71,49,101,59,0,0,4.7746,98,0
11.141,88,18,3.8197,65,35,68,101,59,0,0,12.732,98,0
15.279,80,42,2.8648,65,14,68,21,37,0,0,4.7746,98,0
9.231,80,42,2.8648,65,26,68,15,59,0,0,12.732,98,0
11.459,57,42,2.8648,65,85,68,101,59,0,0,12.732,98,0
5.4113,80,2,1.9099,65,71,73,101,59,0,0,6.6845,98,0
16.552,57,29,4.4563,28,82,68,101,37,2180.1,0,19.099,98,0
7.6394,80,4,2.8648,65,26,68,101,59,0,0,12.732,98,0
7.6394,80,42,2.8648,61,44,49,101,59,0,0,15.915,98,0
8.2761,57,20,4.138,65,82,73,101,59,335.82,0,12.732,98,0
8.2761,80,20,4.138,65,71,73,101,37,0,0,3.8197,98,0
12.414,80,42,2.8648,65,44,73,101,59,0,0,12.732,98,0
10.186,80,42,2.8648,61,96,49,101,59,0,0,14.324,98,0
15.915,88,42,2.8648,61,34,49,101,59,0,0,10.186,98,0
16.552,80,20,4.138,61,85,49,101,59,0,0,17.507,98,0
7.3211,80,20,4.138,65,85,73,101,37,0,0,6.3662,98,0
14.324,80,3,1.9099,102,71,68,21,37,0,0,6.3662,98,0
20.69,80,8,2.8648,28,79,99,21,37,0,0,7.6394,98,0
7.0028,87,19,3.5014,61,96,49,101,59,0,0,17.507,98,0
12.096,80,8,1.5915,62,44,99,101,59,0,0,12.732,32,0
9.5493,80,42,2.8648,65,35,70,101,59,0,0,19.099,98,0
12.096,80,42,2.8648,61,34,49,101,59,0,0,20.372,98,0
14.961,88,20,3.1831,65,71,99,21,37,0,0,12.096,98,0
15.597,57,2,1.9099,65,71,99,21,37,0,0,12.732,98,0
16.234,88,42,2.8648,61,85,49,101,59,0,0,19.099,98,0
6.0479,80,42,2.8648,65,71,73,101,37,0,0,4.4563,72,0
6.6845,80,20,4.138,65,44,68,101,59,0,0,12.732,98,0
14.961,87,6,0.95493,61,96,49,101,59,0,0,15.915,98,0
8.2761,80,42,2.8648,28,26,68,101,59,0,0,17.507,98,0
19.099,80,42,2.8648,61,26,49,101,59,0,0,12.732,98,0
6.6845,80,90,3.1831,65,44,73,101,59,0,0,12.732,98,0
9.8676,80,90,3.1831,61,26,49,101,59,0,0,11.141,98,0
9.8676,57,42,2.8648,28,35,99,101,59,0,0,12.732,98,0
14.961,80,42,2.8648,61,26,49,101,59,0,0,4.7746,98,0
18.462,57,42,2.8648,61,83,49,21,59,0,0,15.915,98,0
6.3662,80,90,3.1831,65,71,73,101,59,0,0,11.141,98,0
17.507,80,42,2.8648,65,34,70,101,59,1305.4,0,15.915,98,0
12.096,92,90,3.1831,89,34,68,101,37,0,0,14.324,98,0
8.5944,80,42,2.8648,65,14,73,101,37,0,0,10.186,54,0
8.9127,80,90,3.1831,65,14,68,17,37,0,0,12.732,75,0
22.282,57,8,4.138,102,82,49,101,59,353.64,600.65,4.7746,98,0
10.823,80,42,2.8648,61,26,49,101,59,0,0,14.324,98,0
14.006,80,7,1.2732,61,26,49,101,59,0,0,11.141,98,0
9.231,80,20,4.4563,65,82,68,101,59,0,0,15.597,98,0
8.5944,80,90,3.1831,65,82,68,101,59,0,0,15.279,98,0
13.687,57,63,4.4563,65,82,68,101,59,0,0,12.096,95,0
6.3662,80,90,3.1831,65,85,68,101,37,0,0,7.9577,98,0
8.5944,92,90,3.1831,61,96,49,101,59,0,0,15.915,98,0
10.186,80,3,2.2282,62,71,73,17,37,0,560.86,3.8197,23,0
7.6394,80,6,1.5915,65,44,68,101,59,0,547.81,12.732,98,0
15.279,36,90,3.1831,28,34,68,101,59,0,0,12.732,98,0
5.4113,80,3,2.2282,65,44,73,101,37,0,0,6.3662,98,0
5.4113,88,3,2.2282,65,35,73,101,59,0,0,3.1831,48,0
7.0028,80,42,2.8648,65,85,73,101,37,826.65,0,12.732,98,0
5.4113,80,4,2.5465,65,71,73,101,59,0,0,6.3662,98,0
10.186,80,90,3.1831,61,14,49,101,59,0,0,19.099,64,0
9.8676,80,42,2.8648,65,26,68,101,59,0,0,14.324,98,0
18.462,80,2,2.8648,102,34,68,101,37,0,0,15.915,98,0
9.231,57,42,2.8648,65,83,73,101,59,0,0,15.279,98,0
7.3211,57,90,3.1831,61,34,103,21,37,0,0,12.732,98,0
5.7296,92,3,2.2282,65,14,73,101,37,0,0,1.5915,98,0
10.823,80,42,2.8648,28,34,68,101,37,0,0,12.732,98,0
21.008,80,7,1.2732,61,35,49,101,59,0,0,15.915,98,0
14.324,57,20,4.138,61,82,103,101,37,0,0,17.507,98,0
13.051,80,63,4.138,65,34,68,101,59,0,0,11.141,30,0
8.2761,80,42,2.8648,65,16,70,101,59,0,0,9.5493,98,0
17.189,57,90,3.1831,61,35,49,101,59,0,0,12.732,98,0
6.6845,80,90,3.1831,65,58,73,21,37,0,0,14.324,98,0
13.369,80,90,3.1831,61,82,49,101,59,0,0,12.732,98,0
6.3662,80,90,2.8648,65,82,73,101,59,0,0,12.732,95,0
14.324,92,20,4.138,65,94,68,101,37,0,0,6.3662,98,0
7.9577,80,18,3.8197,65,26,70,101,59,0,0,14.324,98,0
9.5493,80,20,4.138,65,82,73,101,37,0,0,12.732,76,0
6.0479,80,42,2.8648,65,85,73,101,37,0,0,6.3662,98,0
11.459,57,20,4.138,65,82,68,101,59,0,0,12.732,32,0
9.8676,80,18,4.138,102,34,99,101,37,0,439.27,12.732,27,0
6.6845,80,90,3.1831,65,44,73,101,59,0,0,3.8197,98,0
9.8676,88,90,3.1831,61,26,49,101,59,0,0,19.099,98,0
12.732,80,4,2.5465,61,71,49,21,59,0,0,12.732,54,0
14.324,80,90,3.1831,65,85,68,21,59,0,0,12.732,98,0
19.417,80,42,2.8648,61,26,49,101,59,0,0,11.141,98,0
5.7296,80,3,2.2282,65,71,73,21,59,0,0,7.9577,98,0
8.9127,80,90,4.138,61,82,49,101,59,0,0,12.732,98,0
11.459,80,90,3.1831,65,14,99,21,37,0,0,12.732,98,0
11.459,80,20,4.138,89,82,68,101,59,0,0,12.732,98,0
12.732,80,5,1.2732,61,85,49,101,59,1396.1,0,12.732,98,0
11.459,57,20,4.138,28,14,99,101,37,0,0,11.141,46,0
12.414,80,42,2.8648,89,71,99,21,37,0,0,12.732,98,0
10.504,80,42,2.8648,61,44,49,101,59,0,0,12.732,98,0
6.0479,92,42,2.8648,65,94,73,101,37,0,0,3.1831,98,0
7.0028,80,90,3.1831,65,85,73,101,37,0,0,4.7746,98,0
10.504,80,78,2.8648,65,71,68,101,59,0,0,12.096,98,0
13.051,80,90,2.8648,28,26,68,101,59,0,0,13.051,98,0
8.9127,80,20,4.138,89,82,68,101,59,1480.1,0,12.732,98,0
12.096,80,42,2.8648,61,85,103,101,37,0,0,12.732,98,0
6.3662,80,90,3.1831,65,71,68,101,37,0,0,6.3662,98,0
9.8676,80,42,2.8648,61,71,49,101,59,0,0,12.732,64,0
7.3211,80,42,3.1831,65,71,68,101,37,0,0,7.6394,98,0
17.507,36,63,4.138,28,14,68,17,37,0,0,12.732,98,0
8.2761,80,19,3.1831,61,14,49,101,59,0,0,14.324,98,0
7.9577,80,19,3.5014,65,71,73,101,37,0,0,4.7746,98,0
14.324,80,90,3.1831,61,14,103,21,37,0,0,12.732,98,0
11.141,80,90,3.1831,61,85,49,101,59,766.17,0,12.732,98,0
11.459,80,90,3.1831,65,85,68,21,37,0,0,11.459,98,0
13.687,92,20,4.138,61,82,49,101,59,0,0,15.915,98,0
21.645,80,42,2.8648,102,71,99,21,37,189.08,0,6.3662,98,0
6.0479,80,90,4.138,65,71,73,101,37,0,0,7.9577,98,0
17.507,87,42,2.8648,61,96,49,101,59,0,0,22.918,98,0
5.4113,80,19,3.5014,65,94,73,101,59,0,0,12.732,98,0
5.4113,80,3,2.5465,65,44,73,101,59,0,0,6.3662,100,0
10.186,80,90,3.1831,65,58,99,21,37,0,0,15.915,98,0
9.231,80,3,2.2282,65,26,73,21,59,0,0,12.732,43,0
14.642,80,20,4.138,61,82,49,101,59,0,0,11.777,74,0
7.0028,80,20,4.138,65,82,49,101,59,0,0,12.732,98,0
15.597,88,2,1.9099,61,85,49,101,59,0,0,12.732,98,0
7.3211,80,42,2.8648,65,96,99,101,59,0,0,15.915,98,0
12.414,80,29,2.8648,65,44,68,101,59,0,0,10.504,98,0
6.0479,80,19,3.5014,65,71,73,101,37,0,0,12.096,41,0
10.504,57,20,4.138,65,82,68,101,37,0,0,14.324,98,0
11.777,80,42,2.8648,65,35,68,21,59,0,0,12.732,98,0
11.459,80,42,2.8648,65,71,73,101,37,0,0,5.7296,98,0
10.823,57,90,2.8648,61,83,49,101,59,0,0,12.732,77,0
10.186,80,7,1.9099,89,71,99,101,37,0,0,13.369,98,0
9.8676,92,90,3.1831,62,71,70,101,37,0,0,12.732,67,0
7.0028,80,90,3.1831,61,85,103,101,37,0,0,9.5493,39,0
14.961,88,20,4.138,28,82,68,101,59,0,0,15.915,98,0
10.186,80,42,2.8648,65,58,68,101,59,0,0,12.732,98,0
8.2761,80,90,3.1831,65,35,68,101,37,0,0,12.096,98,0
11.777,80,42,2.8648,89,35,68,101,59,0,0,10.186,41,0
9.8676,80,42,2.8648,28,26,99,101,59,0,0,17.507,98,0
5.4113,80,42,2.8648,65,85,73,101,37,0,0,12.096,98,0
7.3211,57,19,3.5014,28,94,68,101,59,0,0,17.825,98,0
11.459,80,90,3.1831,28,14,99,101,37,0,0,12.732,98,0
10.823,80,63,4.4563,61,82,49,101,59,0,0,12.732,100,0
17.189,80,90,3.1831,65,94,68,101,59,0,0,12.732,98,0
13.687,80,90,3.1831,61,26,49,101,59,0,0,12.732,95,0
8.9127,80,19,3.5014,65,58,68,101,37,0,531.26,13.369,98,0
13.051,88,90,3.1831,61,34,49,101,59,0,0,19.099,98,0
13.369,80,42,3.1831,28,14,68,101,37,0,0,12.096,98,0
19.417,88,42,2.8648,61,35,49,101,59,0,748.66,12.732,98,0
5.7296,80,42,2.5465,65,58,73,101,59,0,0,9.5493,97,0
18.78,80,42,2.8648,61,85,49,101,59,0,0,12.732,98,0
6.6845,80,90,2.8648,65,16,68,101,37,0,0,12.732,98,0
13.051,80,63,4.138,61,94,49,101,59,0,0,12.732,98,0
5.7296,80,90,3.1831,65,26,73,101,59,0,0,10.504,64,0
7.3211,80,42,2.8648,65,85,68,101,37,784,0,12.732,98,0
7.0028,80,42,3.1831,65,71,70,21,37,0,0,6.3662,98,0
19.417,80,42,2.2282,61,58,49,101,59,0,0,12.732,98,0
7.9577,80,42,2.8648,65,71,68,21,37,0,0,12.732,98,0
13.687,80,18,3.8197,28,26,68,101,59,0,0,12.732,98,0
7.6394,80,42,2.8648,89,71,73,21,59,0,547.81,9.5493,98,0
21.645,88,3,2.2282,65,35,99,101,59,0,0,6.3662,98,0
9.8676,80,42,2.8648,28,26,68,101,37,0,0,12.096,98,0
5.4113,80,3,2.2282,65,85,73,101,37,0,0,6.3662,98,0
15.915,80,90,4.4563,62,34,70,101,59,0,0,12.732,98,0
8.2761,80,4,2.8648,65,96,73,101,59,0,0,9.5493,98,0
9.5493,80,42,2.8648,89,34,73,101,37,0,0,11.459,98,0
7.0028,80,90,3.1831,65,14,73,21,59,0,0,19.099,98,0
7.9577,80,90,3.1831,28,71,68,101,59,0,0,15.915,51,0
6.6845,80,90,3.1831,65,14,73,101,59,0,0,11.141,98,0
5.4113,80,2,1.9099,65,35,73,101,59,0,0,6.3662,98,0
14.961,88,90,2.8648,61,71,103,101,37,0,0,23.873,53,0
13.051,80,19,3.5014,65,82,68,101,37,0,0,12.732,98,0
20.372,80,42,2.8648,61,96,49,101,59,0,0,14.324,98,0
15.279,80,19,3.5014,89,14,99,101,59,0,0,12.732,98,0
9.8676,80,63,4.4563,65,82,99,101,37,0,0,12.732,98,0
15.597,80,19,3.5014,65,94,73,101,59,0,0,12.732,98,0
9.5493,80,42,2.8648,102,14,68,101,37,0,0,12.732,98,0
10.186,80,42,2.8648,61,34,49,101,59,0,532.21,19.099,64,0
19.735,80,42,2.8648,102,71,68,101,37,0,0,12.732,98,0
12.414,80,42,2.8648,89,58,99,101,37,0,0,7.6394,98,0
13.687,80,90,3.1831,65,14,68,101,59,0,0,7.9577,98,0
7.3211,87,29,4.138,65,34,73,101,59,1480.1,0,12.732,98,0
19.417,80,3,2.2282,61,85,49,101,59,0,0,4.7746,98,0
8.2761,80,42,3.1831,65,44,73,101,59,0,0,12.732,98,0
23.237,88,42,2.8648,61,34,49,101,59,0,0,12.732,98,0
22.918,80,3,1.9099,102,71,68,101,37,0,0,7.6394,98,0
17.507,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,0
7.9577,80,42,2.8648,28,14,68,101,59,0,0,12.732,98,0
7.6394,80,20,4.138,65,34,68,101,59,0,0,15.915,98,0
20.054,80,42,2.8648,102,35,68,101,59,0,0,1.9099,98,0
5.4113,80,3,2.2282,65,85,73,101,59,0,0,12.732,27,0
11.141,80,90,3.1831,61,26,49,101,59,0,0,15.915,98,0
19.735,57,20,4.138,102,82,68,101,37,0,0,15.279,98,0
13.687,80,90,3.1831,28,82,68,101,59,0,0,12.732,98,0
15.279,57,42,2.8648,28,71,68,101,37,0,0,15.915,98,0
12.414,80,20,4.138,61,26,49,101,59,0,0,12.732,98,0
9.8676,80,42,2.8648,65,26,73,101,59,0,0,5.7296,98,0
8.2761,80,19,3.5014,28,14,68,101,37,0,0,17.507,98,0
19.099,88,42,2.8648,61,85,49,101,59,0,0,15.915,98,0
8.2761,80,20,4.138,65,82,73,101,37,0,0,6.3662,98,0
10.823,80,81,4.4563,65,96,49,101,59,0,0,12.732,98,0
10.823,57,42,2.8648,65,14,73,101,37,0,0,4.7746,98,0
10.823,80,20,4.138,65,82,73,101,37,0,0,12.732,98,0
5.7296,80,3,3.1831,65,82,73,101,37,0,0,12.096,98,0
8.5944,80,42,1.2732,61,35,49,101,59,0,0,12.732,64,0
15.279,80,8,4.138,61,34,49,101,59,0,0,15.915,98,0
8.9127,87,90,3.1831,61,34,49,101,59,0,0,22.282,98,0
10.504,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,0
7.6394,80,90,3.1831,61,14,103,21,37,0,0,4.7746,40,0
6.6845,80,2,1.9099,65,44,68,101,59,0,0,12.732,98,0
5.4113,80,4,2.2282,65,85,73,101,59,0,0,8.9127,98,0
9.231,88,20,4.4563,89,82,68,101,59,0,0,12.732,98,0
7.6394,80,90,3.1831,65,96,73,101,59,0,0,15.915,98,0
17.507,80,8,0.95493,28,71,99,21,59,0,0,6.3662,27,0
6.3662,80,42,2.8648,65,44,99,21,37,0,0,9.5493,105,0
12.096,80,42,3.5014,28,14,99,101,37,0,0,12.732,98,0
6.0479,80,42,2.8648,65,14,73,101,37,0,0,6.3662,98,0
21.327,80,2,1.5915,28,58,68,101,37,0,0,12.732,98,0
8.5944,80,42,2.8648,61,26,49,101,59,0,0,22.282,98,0
10.504,80,90,3.1831,61,26,103,101,37,0,0,19.099,98,0
20.054,87,90,3.1831,61,85,49,101,59,0,0,4.7746,98,0
7.3211,80,20,4.138,65,34,73,101,59,0,0,8.9127,98,0
10.504,87,90,3.1831,61,26,49,101,59,0,0,19.099,98,0
17.189,80,42,2.8648,61,85,49,101,59,0,0,12.732,98,0
9.231,80,42,3.5014,28,85,68,101,37,692.01,0,14.324,98,0
13.687,80,90,3.1831,28,85,68,21,59,0,0,9.5493,98,0
21.327,88,20,4.138,28,34,68,101,59,0,0,12.732,98,0
8.9127,80,19,3.5014,61,14,103,17,37,0,0,12.732,50,0
12.732,80,7,2.2282,61,82,49,101,59,0,0,12.732,98,0
14.961,80,90,3.1831,28,85,73,101,59,0,0,17.507,98,0
7.0028,87,63,4.138,65,34,73,101,37,0,0,15.915,98,0
8.9127,80,42,2.8648,61,94,49,101,59,0,0,15.915,98,0
20.054,57,7,1.2732,61,71,49,101,59,0,0,17.507,98,0
16.234,88,8,1.5915,61,26,49,101,59,0,0,6.3662,98,0
7.0028,80,42,2.8648,65,44,73,101,37,0,0,12.732,98,0
8.5944,80,18,3.5014,65,71,73,15,59,0,0,12.732,98,0
11.141,80,42,2.8648,65,85,68,101,59,0,0,14.324,98,0
14.642,80,42,2.8648,28,58,99,101,37,0,0,12.096,98,0
11.777,80,90,3.1831,28,58,68,101,59,0,0,16.552,98,0
7.6394,57,20,4.138,65,82,73,101,59,0,0,4.7746,40,0
11.777,88,42,2.8648,65,44,73,101,59,0,0,3.1831,98,0
21.645,36,90,3.1831,61,94,49,101,59,0,0,12.732,98,0
8.5944,80,42,2.8648,65,85,68,101,59,0,0,9.5493,98,0
12.096,80,20,3.1831,28,26,68,101,59,0,0,14.006,98,0
16.87,88,2,1.9099,61,35,49,101,59,0,0,19.099,98,0
10.823,80,90,3.1831,65,26,68,101,59,0,0,12.732,98,0
7.3211,80,42,2.8648,65,85,73,101,59,0,0,12.732,98,0
12.732,57,63,4.4563,61,82,103,17,37,0,0,15.915,91,0
25.783,88,42,2.8648,61,35,49,101,59,0,0,9.5493,98,0
8.5944,80,90,3.1831,65,71,73,17,59,0,0,14.006,98,0
7.3211,80,90,3.1831,65,85,68,101,59,766.17,0,12.732,98,0
7.9577,80,90,3.1831,65,96,68,101,59,0,0,12.732,98,0
8.9127,80,6,0.95493,61,58,103,101,37,0,0,12.096,64,0
12.096,80,90,3.1831,61,14,103,21,37,0,0,12.732,98,0
11.141,80,42,2.8648,61,71,49,101,59,0,0,1.5915,98,0
9.5493,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,0
11.777,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,0
11.459,80,90,3.1831,65,85,68,101,37,0,0,13.369,64,0
12.732,80,5,0.63662,62,79,68,101,37,0,0,12.732,41,0
13.369,80,42,2.8648,28,58,68,101,59,0,0,17.507,98,0
6.0479,80,90,3.1831,65,44,73,101,37,0,0,3.1831,98,0
16.234,92,78,0.31831,61,71,49,101,59,0,0,12.732,98,0
7.3211,80,42,2.8648,61,14,103,101,37,0,0,12.732,64,0
14.961,80,63,4.4563,65,82,68,101,37,0,0,7.9577,98,0
10.504,80,42,2.8648,61,26,49,101,59,0,0,9.5493,98,0
8.5944,80,18,3.8197,28,71,99,15,37,0,0,12.732,98,0
11.141,80,42,2.8648,61,58,49,21,59,0,0,14.324,98,0
5.7296,80,18,2.8648,65,71,68,101,37,0,0,14.324,98,0
6.3662,80,42,2.8648,61,26,49,101,59,0,0,12.732,45,0
17.189,57,90,3.1831,28,14,68,21,37,0,0,11.141,98,0
12.732,80,90,3.1831,28,14,99,101,37,0,0,12.732,98,0
13.687,80,90,3.1831,28,26,99,101,59,0,0,11.141,98,0
14.006,88,90,3.1831,28,35,99,101,59,0,0,12.732,98,0
16.234,80,7,1.2732,102,71,99,101,37,0,0,12.732,98,0
5.7296,80,42,2.8648,65,71,73,101,37,0,0,6.3662,98,0
16.234,80,90,3.1831,61,34,49,101,59,0,0,12.732,98,0
13.051,80,2,1.9099,61,26,49,101,59,0,0,9.5493,98,0
10.504,57,2,1.9099,28,96,68,101,59,0,0,12.732,98,0
7.9577,80,90,3.1831,61,82,49,101,59,0,0,14.324,98,0
10.186,80,42,2.8648,28,58,68,101,37,0,0,12.096,98,0
10.186,80,20,4.138,61,26,49,101,59,0,0,22.282,64,0
11.459,80,2,1.9099,28,34,99,101,37,0,0,12.732,98,0
8.9127,80,42,2.8648,61,96,49,101,59,0,0,12.732,98,0
6.3662,80,42,2.8648,65,94,73,101,37,0,0,6.3662,53,0
17.507,88,42,2.8648,61,26,49,101,59,0,0,6.3662,98,0
11.459,80,19,3.5014,65,14,68,101,37,0,0,6.3662,98,0
8.9127,80,20,4.138,65,16,68,101,37,0,0,11.141,98,0
11.777,80,90,2.8648,61,26,49,101,59,0,0,12.732,98,0
14.006,80,42,2.8648,65,96,99,101,59,0,0,22.282,98,0
7.9577,80,90,3.1831,65,85,68,101,37,0,0,12.732,98,0
6.6845,80,90,3.1831,65,94,68,101,37,1305.4,0,12.732,98,0
24.828,80,42,2.8648,102,79,68,21,37,943.47,0,12.732,98,0
8.9127,80,42,2.8648,65,44,73,101,59,0,0,12.732,98,0
12.096,80,42,2.8648,65,14,68,101,37,0,0,14.006,98,0
7.0028,36,18,3.8197,65,14,68,101,37,0,0,12.732,98,0
7.3211,80,42,2.8648,65,79,99,21,37,0,0,12.732,98,0
19.099,88,42,2.2282,89,35,99,101,59,0,0,13.369,98,0
20.054,80,90,3.5014,28,83,68,101,37,0,0,6.3662,98,0
13.051,80,42,2.8648,65,26,73,21,37,0,0,12.732,98,0
14.961,36,42,2.8648,28,14,99,17,37,0,0,3.1831,98,0
13.051,80,42,2.8648,28,26,99,101,59,0,0,12.732,98,0
16.234,80,4,3.1831,102,82,99,101,37,1058.4,0,12.732,98,0
12.732,80,20,4.138,65,44,68,101,59,0,0,12.732,98,0
11.777,80,19,3.5014,61,58,49,101,59,0,0,12.732,98,0
15.915,88,42,2.8648,61,35,49,101,59,0,0,9.5493,98,0
11.141,80,2,2.8648,65,34,68,101,59,0,0,14.324,98,0
14.324,80,63,4.4563,65,82,68,101,59,0,0,14.324,39,0
12.732,80,90,3.1831,61,58,49,101,59,821.24,0,12.732,98,0
6.3662,80,90,2.8648,65,71,68,101,59,0,0,12.732,98,0
10.186,57,42,3.1831,65,82,73,101,37,0,0,15.915,98,0
9.8676,80,42,2.8648,65,71,73,101,59,0,0,12.732,22,0
18.462,57,20,4.138,61,14,49,101,59,0,0,12.732,98,0
21.008,80,42,2.8648,65,58,68,21,59,0,0,12.732,98,0
8.2761,80,90,3.1831,61,85,49,101,59,0,0,11.141,39,0
16.234,80,42,2.8648,28,14,68,101,37,0,0,12.732,98,0
10.823,80,18,3.5014,65,96,73,101,59,0,0,12.732,98,0
12.096,80,63,4.4563,61,82,49,101,59,0,0,7.9577,48,0
15.279,80,81,4.4563,61,44,49,101,59,0,0,12.732,98,0
16.234,80,42,2.8648,102,71,99,101,37,0,0,10.186,98,0
7.0028,80,42,2.8648,65,26,68,101,59,0,0,12.732,98,0
9.231,80,42,2.8648,65,94,68,101,59,0,0,9.5493,98,0
